시점,죄종별(1),죄종별(2),범죄발생지별(1),범죄발생지별(2),데이터
2019,계,소계,경상남도,양산시,10519
2019,계,소계,경상남도,진주시,9107
2019,계,소계,경상남도,창원시,30027
2019,계,소계,경상남도,통영시,7163
2019,계,소계,제주특별자치도,서귀포시,7483
2019,계,소계,제주특별자치도,제주시,20111
2019,계,소계,기타도시,기타도시,12632
2019,계,소계,도시이외,도시이외,105501
2019,지능범죄,소계,합계,합계,381533
2019,지능범죄,소계,서울시,서울시,78857
2019,지능범죄,소계,부산시,부산시,31357
2019,지능범죄,소계,대구시,대구시,18218
2019,지능범죄,소계,인천시,인천시,21318
2019,지능범죄,소계,광주시,광주시,9651
2019,지능범죄,소계,대전시,대전시,10876
2019,지능범죄,소계,울산시,울산시,7940
2019,지능범죄,소계,세종시,세종시,1735
2019,지능범죄,소계,경기도,고양시,7547
2019,지능범죄,소계,경기도,과천시,358
2019,지능범죄,소계,경기도,광명시,1876
2019,지능범죄,소계,경기도,광주시,2060
2019,지능범죄,소계,경기도,구리시,1418
2019,지능범죄,소계,경기도,군포시,1440
2019,지능범죄,소계,경기도,김포시,2973
2019,지능범죄,소계,경기도,남양주시,3776
2019,지능범죄,소계,경기도,동두천시,827
2019,지능범죄,소계,경기도,부천시,7578
2019,지능범죄,소계,경기도,성남시,6933
2019,지능범죄,소계,경기도,수원시,10117
2019,지능범죄,소계,경기도,시흥시,3454
2019,지능범죄,소계,경기도,안산시,5602
2019,지능범죄,소계,경기도,안성시,1168
2019,지능범죄,소계,경기도,안양시,3695
2019,지능범죄,소계,경기도,양주시,1150
2019,지능범죄,소계,경기도,여주시,727
2019,지능범죄,소계,경기도,오산시,1201
2019,지능범죄,소계,경기도,용인시,5128
2019,지능범죄,소계,경기도,의왕시,749
2019,지능범죄,소계,경기도,의정부시,3374
2019,지능범죄,소계,경기도,이천시,1533
2019,지능범죄,소계,경기도,파주시,3325
2019,지능범죄,소계,경기도,평택시,4802
2019,지능범죄,소계,경기도,포천시,1337
2019,지능범죄,소계,경기도,하남시,1293
2019,지능범죄,소계,경기도,화성시,4317
2019,지능범죄,소계,강원도,강릉시,1297
2019,지능범죄,소계,강원도,동해시,349
2019,지능범죄,소계,강원도,삼척시,367
2019,지능범죄,소계,강원도,속초시,641
2019,지능범죄,소계,강원도,원주시,2558
2019,지능범죄,소계,강원도,춘천시,1622
2019,지능범죄,소계,강원도,태백시,326
2019,지능범죄,소계,충청북도,제천시,834
2019,지능범죄,소계,충청북도,청주시,5515
2019,지능범죄,소계,충청북도,충주시,1400
2019,지능범죄,소계,충청남도,계룡시,118
2019,지능범죄,소계,충청남도,공주시,579
2019,지능범죄,소계,충청남도,논산시,820
2019,지능범죄,소계,충청남도,당진시,1115
2019,지능범죄,소계,충청남도,보령시,736
2019,지능범죄,소계,충청남도,서산시,1176
2019,지능범죄,소계,충청남도,아산시,1810
2019,지능범죄,소계,충청남도,천안시,5371
2019,지능범죄,소계,전라북도,군산시,2424
2019,지능범죄,소계,전라북도,김제시,452
2019,지능범죄,소계,전라북도,남원시,456
2019,지능범죄,소계,전라북도,익산시,1759
2019,지능범죄,소계,전라북도,전주시,4132
2019,지능범죄,소계,전라북도,정읍시,583
2019,지능범죄,소계,전라남도,광양시,732
2019,지능범죄,소계,전라남도,나주시,565
2019,지능범죄,소계,전라남도,목포시,1702
2019,지능범죄,소계,전라남도,순천시,1550
2019,지능범죄,소계,전라남도,여수시,1676
2019,지능범죄,소계,경상북도,경산시,1359
2019,지능범죄,소계,경상북도,경주시,2980
2019,지능범죄,소계,경상북도,구미시,3791
2019,지능범죄,소계,경상북도,김천시,752
2019,지능범죄,소계,경상북도,문경시,331
2019,지능범죄,소계,경상북도,상주시,455
2019,지능범죄,소계,경상북도,안동시,1043
2019,지능범죄,소계,경상북도,영주시,564
2019,지능범죄,소계,경상북도,영천시,613
2019,지능범죄,소계,경상북도,포항시,3425
2019,지능범죄,소계,경상남도,거제시,1694
2019,지능범죄,소계,경상남도,김해시,4987
2019,지능범죄,소계,경상남도,밀양시,743
2019,지능범죄,소계,경상남도,사천시,794
2019,지능범죄,소계,경상남도,양산시,2212
2019,지능범죄,소계,경상남도,진주시,2188
2019,지능범죄,소계,경상남도,창원시,7662
2019,지능범죄,소계,경상남도,통영시,1344
2019,지능범죄,소계,제주특별자치도,서귀포시,1404
2019,지능범죄,소계,제주특별자치도,제주시,3948
2019,지능범죄,소계,기타도시,기타도시,8069
2019,지능범죄,소계,도시이외,도시이외,18800
2019,지능범죄,직무유기,합계,합계,590
2019,지능범죄,직무유기,서울시,서울시,143
2019,지능범죄,직무유기,부산시,부산시,68
2019,지능범죄,직무유기,대구시,대구시,21
2019,지능범죄,직무유기,인천시,인천시,18
2019,지능범죄,직무유기,광주시,광주시,17
2019,지능범죄,직무유기,대전시,대전시,14
2019,지능범죄,직무유기,울산시,울산시,8
2019,지능범죄,직무유기,세종시,세종시,15
2019,지능범죄,직무유기,경기도,고양시,11
2019,지능범죄,직무유기,경기도,과천시,0
2019,지능범죄,직무유기,경기도,광명시,0
2019,지능범죄,직무유기,경기도,광주시,5
2019,지능범죄,직무유기,경기도,구리시,4
2019,지능범죄,직무유기,경기도,군포시,0
2019,지능범죄,직무유기,경기도,김포시,3
2019,지능범죄,직무유기,경기도,남양주시,1
2019,지능범죄,직무유기,경기도,동두천시,0
2019,지능범죄,직무유기,경기도,부천시,3
2019,지능범죄,직무유기,경기도,성남시,4
2019,지능범죄,직무유기,경기도,수원시,8
2019,지능범죄,직무유기,경기도,시흥시,6
2019,지능범죄,직무유기,경기도,안산시,5
2019,지능범죄,직무유기,경기도,안성시,1
2019,지능범죄,직무유기,경기도,안양시,2
2019,지능범죄,직무유기,경기도,양주시,1
2019,지능범죄,직무유기,경기도,여주시,1
2019,지능범죄,직무유기,경기도,오산시,2
2019,지능범죄,직무유기,경기도,용인시,4
2019,지능범죄,직무유기,경기도,의왕시,2
2019,지능범죄,직무유기,경기도,의정부시,1
2019,지능범죄,직무유기,경기도,이천시,2
2019,지능범죄,직무유기,경기도,파주시,3
2019,지능범죄,직무유기,경기도,평택시,2
2019,지능범죄,직무유기,경기도,포천시,1
2019,지능범죄,직무유기,경기도,하남시,2
2019,지능범죄,직무유기,경기도,화성시,3
2019,지능범죄,직무유기,강원도,강릉시,4
2019,지능범죄,직무유기,강원도,동해시,1
2019,지능범죄,직무유기,강원도,삼척시,0
2019,지능범죄,직무유기,강원도,속초시,1
2019,지능범죄,직무유기,강원도,원주시,3
2019,지능범죄,직무유기,강원도,춘천시,5
2019,지능범죄,직무유기,강원도,태백시,0
2019,지능범죄,직무유기,충청북도,제천시,0
2019,지능범죄,직무유기,충청북도,청주시,9
2019,지능범죄,직무유기,충청북도,충주시,4
2019,지능범죄,직무유기,충청남도,계룡시,0
2019,지능범죄,직무유기,충청남도,공주시,3
2019,지능범죄,직무유기,충청남도,논산시,2
2019,지능범죄,직무유기,충청남도,당진시,1
2019,지능범죄,직무유기,충청남도,보령시,2
2019,지능범죄,직무유기,충청남도,서산시,1
2019,지능범죄,직무유기,충청남도,아산시,1
2019,지능범죄,직무유기,충청남도,천안시,5
2019,지능범죄,직무유기,전라북도,군산시,3
2019,지능범죄,직무유기,전라북도,김제시,2
2019,지능범죄,직무유기,전라북도,남원시,0
2019,지능범죄,직무유기,전라북도,익산시,0
2019,지능범죄,직무유기,전라북도,전주시,2
2019,지능범죄,직무유기,전라북도,정읍시,7
2019,지능범죄,직무유기,전라남도,광양시,1
2019,지능범죄,직무유기,전라남도,나주시,0
2019,지능범죄,직무유기,전라남도,목포시,3
2019,지능범죄,직무유기,전라남도,순천시,3
2019,지능범죄,직무유기,전라남도,여수시,5
2019,지능범죄,직무유기,경상북도,경산시,1
2019,지능범죄,직무유기,경상북도,경주시,2
2019,지능범죄,직무유기,경상북도,구미시,2
2019,지능범죄,직무유기,경상북도,김천시,3
2019,지능범죄,직무유기,경상북도,문경시,0
2019,지능범죄,직무유기,경상북도,상주시,0
2019,지능범죄,직무유기,경상북도,안동시,10
2019,지능범죄,직무유기,경상북도,영주시,0
2019,지능범죄,직무유기,경상북도,영천시,0
2019,지능범죄,직무유기,경상북도,포항시,2
2019,지능범죄,직무유기,경상남도,거제시,1
2019,지능범죄,직무유기,경상남도,김해시,0
2019,지능범죄,직무유기,경상남도,밀양시,6
2019,지능범죄,직무유기,경상남도,사천시,2
2019,지능범죄,직무유기,경상남도,양산시,3
2019,지능범죄,직무유기,경상남도,진주시,3
2019,지능범죄,직무유기,경상남도,창원시,15
2019,지능범죄,직무유기,경상남도,통영시,0
2019,지능범죄,직무유기,제주특별자치도,서귀포시,4
2019,지능범죄,직무유기,제주특별자치도,제주시,3
2019,지능범죄,직무유기,기타도시,기타도시,4
2019,지능범죄,직무유기,도시이외,도시이외,80
2019,지능범죄,직권남용,합계,합계,674
2019,지능범죄,직권남용,서울시,서울시,201
2019,지능범죄,직권남용,부산시,부산시,52
2019,지능범죄,직권남용,대구시,대구시,21
2019,지능범죄,직권남용,인천시,인천시,17
2019,지능범죄,직권남용,광주시,광주시,18
2019,지능범죄,직권남용,대전시,대전시,14
2019,지능범죄,직권남용,울산시,울산시,8
2019,지능범죄,직권남용,세종시,세종시,14
2019,지능범죄,직권남용,경기도,고양시,9
2019,지능범죄,직권남용,경기도,과천시,5
2019,지능범죄,직권남용,경기도,광명시,2
2019,지능범죄,직권남용,경기도,광주시,1
2019,지능범죄,직권남용,경기도,구리시,1
2019,지능범죄,직권남용,경기도,군포시,3
2019,지능범죄,직권남용,경기도,김포시,1
2019,지능범죄,직권남용,경기도,남양주시,0
2019,지능범죄,직권남용,경기도,동두천시,0
2019,지능범죄,직권남용,경기도,부천시,5
2019,지능범죄,직권남용,경기도,성남시,5
2019,지능범죄,직권남용,경기도,수원시,16
2019,지능범죄,직권남용,경기도,시흥시,4
2019,지능범죄,직권남용,경기도,안산시,4
2019,지능범죄,직권남용,경기도,안성시,1
2019,지능범죄,직권남용,경기도,안양시,10
2019,지능범죄,직권남용,경기도,양주시,0
2019,지능범죄,직권남용,경기도,여주시,5
2019,지능범죄,직권남용,경기도,오산시,2
2019,지능범죄,직권남용,경기도,용인시,5
2019,지능범죄,직권남용,경기도,의왕시,1
2019,지능범죄,직권남용,경기도,의정부시,3
2019,지능범죄,직권남용,경기도,이천시,1
2019,지능범죄,직권남용,경기도,파주시,5
2019,지능범죄,직권남용,경기도,평택시,11
2019,지능범죄,직권남용,경기도,포천시,0
2019,지능범죄,직권남용,경기도,하남시,3
2019,지능범죄,직권남용,경기도,화성시,5
2019,지능범죄,직권남용,강원도,강릉시,5
2019,지능범죄,직권남용,강원도,동해시,2
2019,지능범죄,직권남용,강원도,삼척시,0
2019,지능범죄,직권남용,강원도,속초시,0
2019,지능범죄,직권남용,강원도,원주시,2
2019,지능범죄,직권남용,강원도,춘천시,13
2019,지능범죄,직권남용,강원도,태백시,1
2019,지능범죄,직권남용,충청북도,제천시,1
2019,지능범죄,직권남용,충청북도,청주시,10
2019,지능범죄,직권남용,충청북도,충주시,5
2019,지능범죄,직권남용,충청남도,계룡시,1
2019,지능범죄,직권남용,충청남도,공주시,2
2019,지능범죄,직권남용,충청남도,논산시,0
2019,지능범죄,직권남용,충청남도,당진시,1
2019,지능범죄,직권남용,충청남도,보령시,1
2019,지능범죄,직권남용,충청남도,서산시,0
2019,지능범죄,직권남용,충청남도,아산시,4
2019,지능범죄,직권남용,충청남도,천안시,1
2019,지능범죄,직권남용,전라북도,군산시,4
2019,지능범죄,직권남용,전라북도,김제시,1
2019,지능범죄,직권남용,전라북도,남원시,2
2019,지능범죄,직권남용,전라북도,익산시,2
2019,지능범죄,직권남용,전라북도,전주시,8
2019,지능범죄,직권남용,전라북도,정읍시,3
2019,지능범죄,직권남용,전라남도,광양시,1
2019,지능범죄,직권남용,전라남도,나주시,1
2019,지능범죄,직권남용,전라남도,목포시,6
2019,지능범죄,직권남용,전라남도,순천시,5
2019,지능범죄,직권남용,전라남도,여수시,2
2019,지능범죄,직권남용,경상북도,경산시,2
2019,지능범죄,직권남용,경상북도,경주시,0
2019,지능범죄,직권남용,경상북도,구미시,5
2019,지능범죄,직권남용,경상북도,김천시,4
2019,지능범죄,직권남용,경상북도,문경시,4
2019,지능범죄,직권남용,경상북도,상주시,4
2019,지능범죄,직권남용,경상북도,안동시,4
2019,지능범죄,직권남용,경상북도,영주시,0
2019,지능범죄,직권남용,경상북도,영천시,1
2019,지능범죄,직권남용,경상북도,포항시,0
2019,지능범죄,직권남용,경상남도,거제시,2
2019,지능범죄,직권남용,경상남도,김해시,0
2019,지능범죄,직권남용,경상남도,밀양시,4
2019,지능범죄,직권남용,경상남도,사천시,2
2019,지능범죄,직권남용,경상남도,양산시,1
2019,지능범죄,직권남용,경상남도,진주시,5
2019,지능범죄,직권남용,경상남도,창원시,18
2019,지능범죄,직권남용,경상남도,통영시,3
2019,지능범죄,직권남용,제주특별자치도,서귀포시,3
2019,지능범죄,직권남용,제주특별자치도,제주시,9
2019,지능범죄,직권남용,기타도시,기타도시,3
2019,지능범죄,직권남용,도시이외,도시이외,63
2019,지능범죄,증수뢰,합계,합계,260
2019,지능범죄,증수뢰,서울시,서울시,60
2019,지능범죄,증수뢰,부산시,부산시,18
2019,지능범죄,증수뢰,대구시,대구시,6
2019,지능범죄,증수뢰,인천시,인천시,7
2019,지능범죄,증수뢰,광주시,광주시,6
2019,지능범죄,증수뢰,대전시,대전시,7
2019,지능범죄,증수뢰,울산시,울산시,8
2019,지능범죄,증수뢰,세종시,세종시,1
2019,지능범죄,증수뢰,경기도,고양시,4
2019,지능범죄,증수뢰,경기도,과천시,1
2019,지능범죄,증수뢰,경기도,광명시,2
2019,지능범죄,증수뢰,경기도,광주시,1
2019,지능범죄,증수뢰,경기도,구리시,0
2019,지능범죄,증수뢰,경기도,군포시,1
2019,지능범죄,증수뢰,경기도,김포시,2
2019,지능범죄,증수뢰,경기도,남양주시,1
2019,지능범죄,증수뢰,경기도,동두천시,0
2019,지능범죄,증수뢰,경기도,부천시,4
2019,지능범죄,증수뢰,경기도,성남시,4
2019,지능범죄,증수뢰,경기도,수원시,7
2019,지능범죄,증수뢰,경기도,시흥시,2
2019,지능범죄,증수뢰,경기도,안산시,1
2019,지능범죄,증수뢰,경기도,안성시,1
2019,지능범죄,증수뢰,경기도,안양시,1
2019,지능범죄,증수뢰,경기도,양주시,0
2019,지능범죄,증수뢰,경기도,여주시,1
2019,지능범죄,증수뢰,경기도,오산시,1
2019,지능범죄,증수뢰,경기도,용인시,1
2019,지능범죄,증수뢰,경기도,의왕시,1
2019,지능범죄,증수뢰,경기도,의정부시,2
2019,지능범죄,증수뢰,경기도,이천시,2
2019,지능범죄,증수뢰,경기도,파주시,0
2019,지능범죄,증수뢰,경기도,평택시,2
2019,지능범죄,증수뢰,경기도,포천시,1
2019,지능범죄,증수뢰,경기도,하남시,1
2019,지능범죄,증수뢰,경기도,화성시,2
2019,지능범죄,증수뢰,강원도,강릉시,1
2019,지능범죄,증수뢰,강원도,동해시,0
2019,지능범죄,증수뢰,강원도,삼척시,0
2019,지능범죄,증수뢰,강원도,속초시,1
2019,지능범죄,증수뢰,강원도,원주시,0
2019,지능범죄,증수뢰,강원도,춘천시,0
2019,지능범죄,증수뢰,강원도,태백시,0
2019,지능범죄,증수뢰,충청북도,제천시,0
2019,지능범죄,증수뢰,충청북도,청주시,3
2019,지능범죄,증수뢰,충청북도,충주시,2
2019,지능범죄,증수뢰,충청남도,계룡시,1
2019,지능범죄,증수뢰,충청남도,공주시,0
2019,지능범죄,증수뢰,충청남도,논산시,0
2019,지능범죄,증수뢰,충청남도,당진시,1
2019,지능범죄,증수뢰,충청남도,보령시,0
2019,지능범죄,증수뢰,충청남도,서산시,1
2019,지능범죄,증수뢰,충청남도,아산시,1
2019,지능범죄,증수뢰,충청남도,천안시,4
2019,지능범죄,증수뢰,전라북도,군산시,6
2019,지능범죄,증수뢰,전라북도,김제시,1
2019,지능범죄,증수뢰,전라북도,남원시,0
2019,지능범죄,증수뢰,전라북도,익산시,2
2019,지능범죄,증수뢰,전라북도,전주시,2
2019,지능범죄,증수뢰,전라북도,정읍시,0
2019,지능범죄,증수뢰,전라남도,광양시,0
2019,지능범죄,증수뢰,전라남도,나주시,2
2019,지능범죄,증수뢰,전라남도,목포시,4
2019,지능범죄,증수뢰,전라남도,순천시,2
2019,지능범죄,증수뢰,전라남도,여수시,0
2019,지능범죄,증수뢰,경상북도,경산시,0
2019,지능범죄,증수뢰,경상북도,경주시,2
2019,지능범죄,증수뢰,경상북도,구미시,0
2019,지능범죄,증수뢰,경상북도,김천시,2
2019,지능범죄,증수뢰,경상북도,문경시,0
2019,지능범죄,증수뢰,경상북도,상주시,0
2019,지능범죄,증수뢰,경상북도,안동시,1
2019,지능범죄,증수뢰,경상북도,영주시,2
2019,지능범죄,증수뢰,경상북도,영천시,0
2019,지능범죄,증수뢰,경상북도,포항시,1
2019,지능범죄,증수뢰,경상남도,거제시,0
2019,지능범죄,증수뢰,경상남도,김해시,1
2019,지능범죄,증수뢰,경상남도,밀양시,1
2019,지능범죄,증수뢰,경상남도,사천시,2
2019,지능범죄,증수뢰,경상남도,양산시,1
2019,지능범죄,증수뢰,경상남도,진주시,0
2019,지능범죄,증수뢰,경상남도,창원시,7
2019,지능범죄,증수뢰,경상남도,통영시,1
2019,지능범죄,증수뢰,제주특별자치도,서귀포시,1
2019,지능범죄,증수뢰,제주특별자치도,제주시,1
2019,지능범죄,증수뢰,기타도시,기타도시,0
2019,지능범죄,증수뢰,도시이외,도시이외,44
2019,지능범죄,통화,합계,합계,980
2019,지능범죄,통화,서울시,서울시,418
2019,지능범죄,통화,부산시,부산시,29
2019,지능범죄,통화,대구시,대구시,23
2019,지능범죄,통화,인천시,인천시,127
2019,지능범죄,통화,광주시,광주시,11
2019,지능범죄,통화,대전시,대전시,23
2019,지능범죄,통화,울산시,울산시,13
2019,지능범죄,통화,세종시,세종시,4
2019,지능범죄,통화,경기도,고양시,22
2019,지능범죄,통화,경기도,과천시,2
2019,지능범죄,통화,경기도,광명시,1
2019,지능범죄,통화,경기도,광주시,4
2019,지능범죄,통화,경기도,구리시,4
2019,지능범죄,통화,경기도,군포시,3
2019,지능범죄,통화,경기도,김포시,8
2019,지능범죄,통화,경기도,남양주시,9
2019,지능범죄,통화,경기도,동두천시,1
2019,지능범죄,통화,경기도,부천시,11
2019,지능범죄,통화,경기도,성남시,25
2019,지능범죄,통화,경기도,수원시,22
2019,지능범죄,통화,경기도,시흥시,3
2019,지능범죄,통화,경기도,안산시,5
2019,지능범죄,통화,경기도,안성시,4
2019,지능범죄,통화,경기도,안양시,10
2019,지능범죄,통화,경기도,양주시,3
2019,지능범죄,통화,경기도,여주시,0
2019,지능범죄,통화,경기도,오산시,0
2019,지능범죄,통화,경기도,용인시,5
2019,지능범죄,통화,경기도,의왕시,0
2019,지능범죄,통화,경기도,의정부시,6
2019,지능범죄,통화,경기도,이천시,2
2019,지능범죄,통화,경기도,파주시,5
2019,지능범죄,통화,경기도,평택시,27
2019,지능범죄,통화,경기도,포천시,1
2019,지능범죄,통화,경기도,하남시,2
2019,지능범죄,통화,경기도,화성시,4
2019,지능범죄,통화,강원도,강릉시,3
2019,지능범죄,통화,강원도,동해시,0
2019,지능범죄,통화,강원도,삼척시,0
2019,지능범죄,통화,강원도,속초시,1
2019,지능범죄,통화,강원도,원주시,3
2019,지능범죄,통화,강원도,춘천시,7
2019,지능범죄,통화,강원도,태백시,1
2019,지능범죄,통화,충청북도,제천시,1
2019,지능범죄,통화,충청북도,청주시,6
2019,지능범죄,통화,충청북도,충주시,2
2019,지능범죄,통화,충청남도,계룡시,0
2019,지능범죄,통화,충청남도,공주시,1
2019,지능범죄,통화,충청남도,논산시,0
2019,지능범죄,통화,충청남도,당진시,1
2019,지능범죄,통화,충청남도,보령시,6
2019,지능범죄,통화,충청남도,서산시,8
2019,지능범죄,통화,충청남도,아산시,6
2019,지능범죄,통화,충청남도,천안시,16
2019,지능범죄,통화,전라북도,군산시,0
2019,지능범죄,통화,전라북도,김제시,3
2019,지능범죄,통화,전라북도,남원시,0
2019,지능범죄,통화,전라북도,익산시,3
2019,지능범죄,통화,전라북도,전주시,3
2019,지능범죄,통화,전라북도,정읍시,1
2019,지능범죄,통화,전라남도,광양시,0
2019,지능범죄,통화,전라남도,나주시,1
2019,지능범죄,통화,전라남도,목포시,2
2019,지능범죄,통화,전라남도,순천시,0
2019,지능범죄,통화,전라남도,여수시,1
2019,지능범죄,통화,경상북도,경산시,2
2019,지능범죄,통화,경상북도,경주시,1
2019,지능범죄,통화,경상북도,구미시,4
2019,지능범죄,통화,경상북도,김천시,0
2019,지능범죄,통화,경상북도,문경시,0
2019,지능범죄,통화,경상북도,상주시,0
2019,지능범죄,통화,경상북도,안동시,7
2019,지능범죄,통화,경상북도,영주시,1
2019,지능범죄,통화,경상북도,영천시,0
2019,지능범죄,통화,경상북도,포항시,4
2019,지능범죄,통화,경상남도,거제시,1
2019,지능범죄,통화,경상남도,김해시,3
2019,지능범죄,통화,경상남도,밀양시,0
2019,지능범죄,통화,경상남도,사천시,0
2019,지능범죄,통화,경상남도,양산시,1
2019,지능범죄,통화,경상남도,진주시,1
2019,지능범죄,통화,경상남도,창원시,5
2019,지능범죄,통화,경상남도,통영시,1
2019,지능범죄,통화,제주특별자치도,서귀포시,0
2019,지능범죄,통화,제주특별자치도,제주시,5
2019,지능범죄,통화,기타도시,기타도시,5
2019,지능범죄,통화,도시이외,도시이외,26
2019,지능범죄,문서·인장,합계,합계,11343
2019,지능범죄,문서·인장,서울시,서울시,2415
2019,지능범죄,문서·인장,부산시,부산시,913
2019,지능범죄,문서·인장,대구시,대구시,561
2019,지능범죄,문서·인장,인천시,인천시,612
2019,지능범죄,문서·인장,광주시,광주시,316
2019,지능범죄,문서·인장,대전시,대전시,317
2019,지능범죄,문서·인장,울산시,울산시,214
2019,지능범죄,문서·인장,세종시,세종시,49
2019,지능범죄,문서·인장,경기도,고양시,184
2019,지능범죄,문서·인장,경기도,과천시,13
2019,지능범죄,문서·인장,경기도,광명시,40
2019,지능범죄,문서·인장,경기도,광주시,67
2019,지능범죄,문서·인장,경기도,구리시,43
2019,지능범죄,문서·인장,경기도,군포시,31
2019,지능범죄,문서·인장,경기도,김포시,75
2019,지능범죄,문서·인장,경기도,남양주시,109
2019,지능범죄,문서·인장,경기도,동두천시,28
2019,지능범죄,문서·인장,경기도,부천시,150
2019,지능범죄,문서·인장,경기도,성남시,180
2019,지능범죄,문서·인장,경기도,수원시,237
2019,지능범죄,문서·인장,경기도,시흥시,102
2019,지능범죄,문서·인장,경기도,안산시,181
2019,지능범죄,문서·인장,경기도,안성시,36
2019,지능범죄,문서·인장,경기도,안양시,103
2019,지능범죄,문서·인장,경기도,양주시,28
2019,지능범죄,문서·인장,경기도,여주시,26
2019,지능범죄,문서·인장,경기도,오산시,28
2019,지능범죄,문서·인장,경기도,용인시,153
2019,지능범죄,문서·인장,경기도,의왕시,17
2019,지능범죄,문서·인장,경기도,의정부시,93
2019,지능범죄,문서·인장,경기도,이천시,34
2019,지능범죄,문서·인장,경기도,파주시,89
2019,지능범죄,문서·인장,경기도,평택시,105
2019,지능범죄,문서·인장,경기도,포천시,38
2019,지능범죄,문서·인장,경기도,하남시,15
2019,지능범죄,문서·인장,경기도,화성시,95
2019,지능범죄,문서·인장,강원도,강릉시,49
2019,지능범죄,문서·인장,강원도,동해시,11
2019,지능범죄,문서·인장,강원도,삼척시,8
2019,지능범죄,문서·인장,강원도,속초시,22
2019,지능범죄,문서·인장,강원도,원주시,88
2019,지능범죄,문서·인장,강원도,춘천시,60
2019,지능범죄,문서·인장,강원도,태백시,8
2019,지능범죄,문서·인장,충청북도,제천시,18
2019,지능범죄,문서·인장,충청북도,청주시,199
2019,지능범죄,문서·인장,충청북도,충주시,53
2019,지능범죄,문서·인장,충청남도,계룡시,4
2019,지능범죄,문서·인장,충청남도,공주시,22
2019,지능범죄,문서·인장,충청남도,논산시,30
2019,지능범죄,문서·인장,충청남도,당진시,43
2019,지능범죄,문서·인장,충청남도,보령시,27
2019,지능범죄,문서·인장,충청남도,서산시,39
2019,지능범죄,문서·인장,충청남도,아산시,64
2019,지능범죄,문서·인장,충청남도,천안시,125
2019,지능범죄,문서·인장,전라북도,군산시,128
2019,지능범죄,문서·인장,전라북도,김제시,24
2019,지능범죄,문서·인장,전라북도,남원시,12
2019,지능범죄,문서·인장,전라북도,익산시,61
2019,지능범죄,문서·인장,전라북도,전주시,158
2019,지능범죄,문서·인장,전라북도,정읍시,28
2019,지능범죄,문서·인장,전라남도,광양시,25
2019,지능범죄,문서·인장,전라남도,나주시,28
2019,지능범죄,문서·인장,전라남도,목포시,70
2019,지능범죄,문서·인장,전라남도,순천시,58
2019,지능범죄,문서·인장,전라남도,여수시,59
2019,지능범죄,문서·인장,경상북도,경산시,44
2019,지능범죄,문서·인장,경상북도,경주시,53
2019,지능범죄,문서·인장,경상북도,구미시,71
2019,지능범죄,문서·인장,경상북도,김천시,20
2019,지능범죄,문서·인장,경상북도,문경시,19
2019,지능범죄,문서·인장,경상북도,상주시,16
2019,지능범죄,문서·인장,경상북도,안동시,43
2019,지능범죄,문서·인장,경상북도,영주시,19
2019,지능범죄,문서·인장,경상북도,영천시,30
2019,지능범죄,문서·인장,경상북도,포항시,72
2019,지능범죄,문서·인장,경상남도,거제시,45
2019,지능범죄,문서·인장,경상남도,김해시,105
2019,지능범죄,문서·인장,경상남도,밀양시,31
2019,지능범죄,문서·인장,경상남도,사천시,24
2019,지능범죄,문서·인장,경상남도,양산시,71
2019,지능범죄,문서·인장,경상남도,진주시,86
2019,지능범죄,문서·인장,경상남도,창원시,237
2019,지능범죄,문서·인장,경상남도,통영시,34
2019,지능범죄,문서·인장,제주특별자치도,서귀포시,31
2019,지능범죄,문서·인장,제주특별자치도,제주시,116
2019,지능범죄,문서·인장,기타도시,기타도시,160
2019,지능범죄,문서·인장,도시이외,도시이외,798
2019,지능범죄,유가증권인지,합계,합계,140
2019,지능범죄,유가증권인지,서울시,서울시,56
2019,지능범죄,유가증권인지,부산시,부산시,11
2019,지능범죄,유가증권인지,대구시,대구시,5
2019,지능범죄,유가증권인지,인천시,인천시,8
2019,지능범죄,유가증권인지,광주시,광주시,1
2019,지능범죄,유가증권인지,대전시,대전시,2
2019,지능범죄,유가증권인지,울산시,울산시,1
2019,지능범죄,유가증권인지,세종시,세종시,1
2019,지능범죄,유가증권인지,경기도,고양시,7
2019,지능범죄,유가증권인지,경기도,과천시,0
2019,지능범죄,유가증권인지,경기도,광명시,0
2019,지능범죄,유가증권인지,경기도,광주시,1
2019,지능범죄,유가증권인지,경기도,구리시,0
2019,지능범죄,유가증권인지,경기도,군포시,0
2019,지능범죄,유가증권인지,경기도,김포시,1
2019,지능범죄,유가증권인지,경기도,남양주시,1
2019,지능범죄,유가증권인지,경기도,동두천시,0
2019,지능범죄,유가증권인지,경기도,부천시,1
2019,지능범죄,유가증권인지,경기도,성남시,1
2019,지능범죄,유가증권인지,경기도,수원시,2
2019,지능범죄,유가증권인지,경기도,시흥시,0
2019,지능범죄,유가증권인지,경기도,안산시,2
2019,지능범죄,유가증권인지,경기도,안성시,0
2019,지능범죄,유가증권인지,경기도,안양시,3
2019,지능범죄,유가증권인지,경기도,양주시,0
2019,지능범죄,유가증권인지,경기도,여주시,1
2019,지능범죄,유가증권인지,경기도,오산시,0
2019,지능범죄,유가증권인지,경기도,용인시,4
2019,지능범죄,유가증권인지,경기도,의왕시,0
2019,지능범죄,유가증권인지,경기도,의정부시,3
2019,지능범죄,유가증권인지,경기도,이천시,1
