시점,범죄발생장소별(1),죄종별(1),죄종별(2),데이터
2011,부대,폭력범죄,손괴,1
2011,부대,지능범죄,소계,41
2011,부대,지능범죄,직무유기,1
2011,부대,지능범죄,증수뢰,3
2011,부대,지능범죄,통화,1
2011,부대,지능범죄,문서·인장,4
2011,부대,지능범죄,사기,24
2011,부대,지능범죄,횡령,7
2011,부대,지능범죄,배임,1
2011,부대,풍속범죄,도박범죄,1
2011,구금장소,계,소계,27
2011,구금장소,강력범죄,강도,1
2011,구금장소,강력범죄,강간·강제추행,1
2011,구금장소,폭력범죄,상해,2
2011,구금장소,폭력범죄,폭행,3
2011,구금장소,폭력범죄,협박,2
2011,구금장소,폭력범죄,공갈,1
2011,구금장소,지능범죄,소계,14
2011,구금장소,지능범죄,직무유기,1
2011,구금장소,지능범죄,직권남용,2
2011,구금장소,지능범죄,사기,10
2011,구금장소,지능범죄,횡령,1
2011,공지,계,소계,896
2011,공지,강력범죄,강도,1
2011,공지,강력범죄,강간·강제추행,7
2011,공지,강력범죄,방화,2
2011,공지,폭력범죄,상해,39
2011,공지,폭력범죄,폭행,23
2011,공지,폭력범죄,협박,5
2011,공지,폭력범죄,폭력행위등,24
2011,공지,폭력범죄,공갈,3
2011,공지,폭력범죄,손괴,64
2011,공지,지능범죄,소계,57
2011,공지,지능범죄,직무유기,1
2011,공지,지능범죄,직권남용,1
2011,공지,지능범죄,증수뢰,1
2011,공지,지능범죄,문서·인장,4
2011,공지,지능범죄,사기,35
2011,공지,지능범죄,횡령,12
2011,공지,지능범죄,배임,3
2011,공지,풍속범죄,도박범죄,3
2011,주차장,계,소계,26021
2011,주차장,강력범죄,살인기수,8
2011,주차장,강력범죄,살인미수등,11
2011,주차장,강력범죄,강도,102
2011,주차장,강력범죄,강간·강제추행,204
2011,주차장,강력범죄,방화,69
2011,주차장,폭력범죄,상해,1097
2011,주차장,폭력범죄,폭행,1494
2011,주차장,폭력범죄,체포·감금,18
2011,주차장,폭력범죄,협박,30
2011,주차장,폭력범죄,약취·유인,3
2011,주차장,폭력범죄,폭력행위등,774
2011,주차장,폭력범죄,공갈,118
2011,주차장,폭력범죄,손괴,6655
2011,주차장,지능범죄,소계,669
2011,주차장,지능범죄,직무유기,5
2011,주차장,지능범죄,증수뢰,8
2011,주차장,지능범죄,통화,3
2011,주차장,지능범죄,문서·인장,13
2011,주차장,지능범죄,유가증권인지,1
2011,주차장,지능범죄,사기,402
2011,주차장,지능범죄,횡령,231
2011,주차장,지능범죄,배임,6
2011,주차장,풍속범죄,성풍속범죄,18
2011,주차장,풍속범죄,도박범죄,13
2011,공중화장실,계,소계,1526
2011,공중화장실,강력범죄,살인기수,1
2011,공중화장실,강력범죄,살인미수등,2
2011,공중화장실,강력범죄,강도,16
2011,공중화장실,강력범죄,강간·강제추행,203
2011,공중화장실,강력범죄,방화,7
2011,공중화장실,폭력범죄,상해,108
2011,공중화장실,폭력범죄,폭행,152
2011,공중화장실,폭력범죄,체포·감금,1
2011,공중화장실,폭력범죄,약취·유인,1
2011,공중화장실,폭력범죄,폭력행위등,134
2011,공중화장실,폭력범죄,공갈,32
2011,공중화장실,폭력범죄,손괴,59
2011,공중화장실,지능범죄,소계,85
2011,공중화장실,지능범죄,직무유기,1
2011,공중화장실,지능범죄,문서·인장,1
2011,공중화장실,지능범죄,사기,2
2011,공중화장실,지능범죄,횡령,81
2011,공중화장실,풍속범죄,성풍속범죄,153
2011,PC방,계,소계,13233
2011,PC방,강력범죄,살인미수등,1
2011,PC방,강력범죄,강도,20
2011,PC방,강력범죄,강간·강제추행,41
2011,PC방,강력범죄,방화,3
2011,PC방,폭력범죄,상해,236
2011,PC방,폭력범죄,폭행,549
2011,PC방,폭력범죄,체포·감금,1
2011,PC방,폭력범죄,협박,5
2011,PC방,폭력범죄,폭력행위등,132
2011,PC방,폭력범죄,공갈,76
2011,PC방,폭력범죄,손괴,64
2011,PC방,지능범죄,소계,4098
2011,PC방,지능범죄,직무유기,2
2011,PC방,지능범죄,통화,9
2011,PC방,지능범죄,문서·인장,42
2011,PC방,지능범죄,유가증권인지,1
2011,PC방,지능범죄,사기,3884
2011,PC방,지능범죄,횡령,146
2011,PC방,지능범죄,배임,14
2011,PC방,풍속범죄,성풍속범죄,462
2011,PC방,풍속범죄,도박범죄,718
2011,기타,계,소계,391713
2011,기타,강력범죄,살인기수,53
2011,기타,강력범죄,살인미수등,152
2011,기타,강력범죄,강도,761
2011,기타,강력범죄,강간·강제추행,5313
2011,기타,강력범죄,방화,545
2011,기타,폭력범죄,상해,19075
2011,기타,폭력범죄,폭행,49276
2011,기타,폭력범죄,체포·감금,212
2011,기타,폭력범죄,협박,1024
2011,기타,폭력범죄,약취·유인,56
2011,기타,폭력범죄,폭력행위등,14355
2011,기타,폭력범죄,공갈,1502
2011,기타,폭력범죄,손괴,21188
2011,기타,지능범죄,소계,85528
2011,기타,지능범죄,직무유기,71
2011,기타,지능범죄,직권남용,39
2011,기타,지능범죄,증수뢰,84
2011,기타,지능범죄,통화,1429
2011,기타,지능범죄,문서·인장,3504
2011,기타,지능범죄,유가증권인지,252
2011,기타,지능범죄,사기,71321
2011,기타,지능범죄,횡령,7733
2011,기타,지능범죄,배임,1095
2011,기타,풍속범죄,성풍속범죄,5025
2011,기타,풍속범죄,도박범죄,5902
2012,계,계,소계,1793400
2012,계,강력범죄,살인기수,411
2012,계,강력범죄,살인미수등,584
2012,계,강력범죄,강도,2587
2012,계,강력범죄,강간·강제추행,19670
2012,계,강력범죄,방화,1900
2012,계,폭력범죄,상해,62342
2012,계,폭력범죄,폭행,130546
2012,계,폭력범죄,체포·감금,876
2012,계,폭력범죄,협박,4480
2012,계,폭력범죄,약취·유인,200
2012,계,폭력범죄,폭력행위등,46725
2012,계,폭력범죄,공갈,6698
2012,계,폭력범죄,손괴,60712
2012,계,지능범죄,소계,295101
2012,계,지능범죄,직무유기,496
2012,계,지능범죄,직권남용,276
2012,계,지능범죄,증수뢰,357
2012,계,지능범죄,통화,8203
2012,계,지능범죄,문서·인장,14393
2012,계,지능범죄,유가증권인지,508
2012,계,지능범죄,사기,235366
2012,계,지능범죄,횡령,31273
2012,계,지능범죄,배임,4229
2012,계,풍속범죄,성풍속범죄,14935
2012,계,풍속범죄,도박범죄,9866
2012,"아파트, 연립다세대",계,소계,52509
2012,"아파트, 연립다세대",강력범죄,살인기수,103
2012,"아파트, 연립다세대",강력범죄,살인미수등,88
2012,"아파트, 연립다세대",강력범죄,강도,141
2012,"아파트, 연립다세대",강력범죄,강간·강제추행,1866
2012,"아파트, 연립다세대",강력범죄,방화,210
2012,"아파트, 연립다세대",폭력범죄,상해,3375
2012,"아파트, 연립다세대",폭력범죄,폭행,5078
2012,"아파트, 연립다세대",폭력범죄,체포·감금,63
2012,"아파트, 연립다세대",폭력범죄,협박,466
2012,"아파트, 연립다세대",폭력범죄,약취·유인,18
2012,"아파트, 연립다세대",폭력범죄,폭력행위등,1895
2012,"아파트, 연립다세대",폭력범죄,공갈,206
2012,"아파트, 연립다세대",폭력범죄,손괴,2105
2012,"아파트, 연립다세대",지능범죄,소계,8916
2012,"아파트, 연립다세대",지능범죄,직무유기,3
2012,"아파트, 연립다세대",지능범죄,직권남용,4
2012,"아파트, 연립다세대",지능범죄,증수뢰,2
2012,"아파트, 연립다세대",지능범죄,통화,5
2012,"아파트, 연립다세대",지능범죄,문서·인장,237
2012,"아파트, 연립다세대",지능범죄,유가증권인지,3
2012,"아파트, 연립다세대",지능범죄,사기,7927
2012,"아파트, 연립다세대",지능범죄,횡령,565
2012,"아파트, 연립다세대",지능범죄,배임,170
2012,"아파트, 연립다세대",풍속범죄,성풍속범죄,1238
2012,"아파트, 연립다세대",풍속범죄,도박범죄,375
2012,단독주택,계,소계,77671
2012,단독주택,강력범죄,살인기수,89
2012,단독주택,강력범죄,살인미수등,74
2012,단독주택,강력범죄,강도,238
2012,단독주택,강력범죄,강간·강제추행,1963
2012,단독주택,강력범죄,방화,278
2012,단독주택,폭력범죄,상해,3373
2012,단독주택,폭력범죄,폭행,5024
2012,단독주택,폭력범죄,체포·감금,75
2012,단독주택,폭력범죄,협박,599
2012,단독주택,폭력범죄,약취·유인,21
2012,단독주택,폭력범죄,폭력행위등,2073
2012,단독주택,폭력범죄,공갈,214
2012,단독주택,폭력범죄,손괴,2289
2012,단독주택,지능범죄,소계,17412
2012,단독주택,지능범죄,직무유기,13
2012,단독주택,지능범죄,직권남용,3
2012,단독주택,지능범죄,증수뢰,5
2012,단독주택,지능범죄,통화,2
2012,단독주택,지능범죄,문서·인장,518
2012,단독주택,지능범죄,유가증권인지,4
2012,단독주택,지능범죄,사기,16013
2012,단독주택,지능범죄,횡령,718
2012,단독주택,지능범죄,배임,136
2012,단독주택,풍속범죄,성풍속범죄,1904
2012,단독주택,풍속범죄,도박범죄,899
2012,고속도로,계,소계,4254
2012,고속도로,강력범죄,살인기수,1
2012,고속도로,강력범죄,살인미수등,2
2012,고속도로,강력범죄,강도,1
2012,고속도로,강력범죄,강간·강제추행,8
2012,고속도로,폭력범죄,상해,50
2012,고속도로,폭력범죄,폭행,111
2012,고속도로,폭력범죄,체포·감금,2
2012,고속도로,폭력범죄,협박,5
2012,고속도로,폭력범죄,폭력행위등,41
2012,고속도로,폭력범죄,공갈,1
2012,고속도로,폭력범죄,손괴,26
2012,고속도로,지능범죄,소계,152
2012,고속도로,지능범죄,직무유기,1
2012,고속도로,지능범죄,직권남용,1
2012,고속도로,지능범죄,통화,2
2012,고속도로,지능범죄,문서·인장,16
2012,고속도로,지능범죄,유가증권인지,1
2012,고속도로,지능범죄,사기,103
2012,고속도로,지능범죄,횡령,27
2012,고속도로,지능범죄,배임,1
2012,고속도로,풍속범죄,성풍속범죄,6
2012,노상,계,소계,689785
2012,노상,강력범죄,살인기수,52
2012,노상,강력범죄,살인미수등,112
2012,노상,강력범죄,강도,628
2012,노상,강력범죄,강간·강제추행,2699
2012,노상,강력범죄,방화,195
2012,노상,폭력범죄,상해,15615
2012,노상,폭력범죄,폭행,32285
2012,노상,폭력범죄,체포·감금,175
2012,노상,폭력범죄,협박,628
2012,노상,폭력범죄,약취·유인,62
2012,노상,폭력범죄,폭력행위등,11881
2012,노상,폭력범죄,공갈,1791
2012,노상,폭력범죄,손괴,14548
2012,노상,지능범죄,소계,12523
2012,노상,지능범죄,직무유기,31
2012,노상,지능범죄,직권남용,44
2012,노상,지능범죄,증수뢰,15
2012,노상,지능범죄,통화,96
2012,노상,지능범죄,문서·인장,371
2012,노상,지능범죄,유가증권인지,12
2012,노상,지능범죄,사기,9172
2012,노상,지능범죄,횡령,2709
2012,노상,지능범죄,배임,73
2012,노상,풍속범죄,성풍속범죄,621
2012,노상,풍속범죄,도박범죄,65
2012,백화점,계,소계,1987
2012,백화점,강력범죄,강도,1
2012,백화점,강력범죄,강간·강제추행,6
2012,백화점,강력범죄,방화,2
2012,백화점,폭력범죄,상해,42
2012,백화점,폭력범죄,폭행,52
2012,백화점,폭력범죄,협박,3
2012,백화점,폭력범죄,폭력행위등,10
2012,백화점,폭력범죄,공갈,4
2012,백화점,폭력범죄,손괴,7
2012,백화점,지능범죄,소계,241
2012,백화점,지능범죄,통화,1
2012,백화점,지능범죄,문서·인장,3
2012,백화점,지능범죄,유가증권인지,1
2012,백화점,지능범죄,사기,155
2012,백화점,지능범죄,횡령,79
2012,백화점,지능범죄,배임,2
2012,백화점,풍속범죄,성풍속범죄,11
2012,슈퍼마켓,계,소계,5926
2012,슈퍼마켓,강력범죄,살인미수등,3
2012,슈퍼마켓,강력범죄,강도,30
2012,슈퍼마켓,강력범죄,강간·강제추행,28
2012,슈퍼마켓,강력범죄,방화,3
2012,슈퍼마켓,폭력범죄,상해,133
2012,슈퍼마켓,폭력범죄,폭행,291
2012,슈퍼마켓,폭력범죄,협박,11
2012,슈퍼마켓,폭력범죄,폭력행위등,81
2012,슈퍼마켓,폭력범죄,공갈,32
2012,슈퍼마켓,폭력범죄,손괴,94
2012,슈퍼마켓,지능범죄,소계,662
2012,슈퍼마켓,지능범죄,통화,90
2012,슈퍼마켓,지능범죄,문서·인장,30
2012,슈퍼마켓,지능범죄,유가증권인지,5
2012,슈퍼마켓,지능범죄,사기,397
2012,슈퍼마켓,지능범죄,횡령,136
2012,슈퍼마켓,지능범죄,배임,4
2012,슈퍼마켓,풍속범죄,성풍속범죄,18
2012,슈퍼마켓,풍속범죄,도박범죄,19
2012,편의점,계,소계,6995
2012,편의점,강력범죄,살인미수등,3
2012,편의점,강력범죄,강도,257
2012,편의점,강력범죄,강간·강제추행,82
2012,편의점,강력범죄,방화,1
2012,편의점,폭력범죄,상해,189
2012,편의점,폭력범죄,폭행,656
2012,편의점,폭력범죄,체포·감금,2
2012,편의점,폭력범죄,협박,17
2012,편의점,폭력범죄,폭력행위등,125
2012,편의점,폭력범죄,공갈,58
2012,편의점,폭력범죄,손괴,150
2012,편의점,지능범죄,소계,1118
2012,편의점,지능범죄,통화,90
2012,편의점,지능범죄,문서·인장,156
2012,편의점,지능범죄,사기,703
2012,편의점,지능범죄,횡령,168
2012,편의점,지능범죄,배임,1
2012,편의점,풍속범죄,성풍속범죄,19
2012,편의점,풍속범죄,도박범죄,1
2012,대형할인매장,계,소계,3335
2012,대형할인매장,강력범죄,강도,6
2012,대형할인매장,강력범죄,강간·강제추행,12
2012,대형할인매장,폭력범죄,상해,33
2012,대형할인매장,폭력범죄,폭행,54
2012,대형할인매장,폭력범죄,협박,3
2012,대형할인매장,폭력범죄,폭력행위등,20
2012,대형할인매장,폭력범죄,공갈,3
2012,대형할인매장,폭력범죄,손괴,14
2012,대형할인매장,지능범죄,소계,178
2012,대형할인매장,지능범죄,통화,12
2012,대형할인매장,지능범죄,문서·인장,7
2012,대형할인매장,지능범죄,사기,112
2012,대형할인매장,지능범죄,횡령,45
2012,대형할인매장,지능범죄,배임,2
2012,대형할인매장,풍속범죄,성풍속범죄,136
2012,대형할인매장,풍속범죄,도박범죄,1
2012,상점,계,소계,28977
2012,상점,강력범죄,살인기수,3
2012,상점,강력범죄,살인미수등,3
2012,상점,강력범죄,강도,73
2012,상점,강력범죄,강간·강제추행,145
2012,상점,강력범죄,방화,27
2012,상점,폭력범죄,상해,583
2012,상점,폭력범죄,폭행,996
2012,상점,폭력범죄,체포·감금,7
2012,상점,폭력범죄,협박,62
2012,상점,폭력범죄,약취·유인,1
2012,상점,폭력범죄,폭력행위등,303
2012,상점,폭력범죄,공갈,68
2012,상점,폭력범죄,손괴,702
2012,상점,지능범죄,소계,8145
2012,상점,지능범죄,직무유기,3
2012,상점,지능범죄,직권남용,3
2012,상점,지능범죄,증수뢰,4
2012,상점,지능범죄,통화,141
2012,상점,지능범죄,문서·인장,330
2012,상점,지능범죄,유가증권인지,5
2012,상점,지능범죄,사기,6821
2012,상점,지능범죄,횡령,794
2012,상점,지능범죄,배임,44
2012,상점,풍속범죄,성풍속범죄,117
2012,상점,풍속범죄,도박범죄,227
2012,"시장,노점",계,소계,10504
2012,"시장,노점",강력범죄,살인미수등,3
2012,"시장,노점",강력범죄,강도,10
2012,"시장,노점",강력범죄,강간·강제추행,77
2012,"시장,노점",강력범죄,방화,29
2012,"시장,노점",폭력범죄,상해,499
2012,"시장,노점",폭력범죄,폭행,680
2012,"시장,노점",폭력범죄,체포·감금,3
2012,"시장,노점",폭력범죄,협박,52
2012,"시장,노점",폭력범죄,약취·유인,1
2012,"시장,노점",폭력범죄,폭력행위등,319
2012,"시장,노점",폭력범죄,공갈,53
2012,"시장,노점",폭력범죄,손괴,430
2012,"시장,노점",지능범죄,소계,2008
